ID_ANNEX,ANNEXDESCR,ID_TEMA,TEMA_DESCR,ID_CONJUNT,CONJ_DESCR,ID_SUBCONJ,SCONJ_DESC,ID_ELEMENT,ELEM_DESCR,NIVELL,NDESCR_CA,NDESCR_ES,NDESCR_EN,TERME,DISTRICTE,BARRI,AEB,SEC_CENS,GRANBARRI,ZUA,AREA_I,LITERAL,PERIMETRE,AREA,ORD_REPRES,CODI_UA,TIPUS_UA,NOM,WEB1,WEB2,WEB3,DOCUMENTA,RANGESCALA,TIPUS_POL,GRUIX_ID,GRUIX_ID_V,GRUIXDIMEN,ESTIL_ID,ESTIL_ID_V,ESTIL_QGIS,VALOR1QGIS,VALOR2QGIS,COL_FARCIT,FCOL_DESCR,FHEX_COLOR,COL_DESCR,HEX_COLOR7,geometry,neighbourhood,Unnamed: 0,year,population,% spaniards,% strangers,% w/ higher education,unemployed,total_surface(m2),housing(m2),parking(m2),commerce(m2),industry(m2),offices(m2),education(m2),healthcare(m2),hostelry(m2),sports(m2),religious(m2),entertainment(m2),other_uses(m2),avg_€/month,avg_€/m2,avg_housing(m2),new_contracts_1000_hab,expired_contracts_1000_hab,win_lost_rents_1000_hab,binary_rent_growth_1000_hab,disp_income(€/year),year_mean,RFD100,gini_index(%),new_household_purchases,protected_household_purchases,used_household_purchases,emissions_proxy,cantidad_vehiculos,vehiculos_por_mil,cantidad_estaciones
01,Grup - I,0104,Unitats Administratives,010413,Barris,01041301,Barri,0104130101,LÃ­mit de barri,ADM_03_PL,LÃ­mit de barri (polÃ­gon),LÃ­mite de barrrio (polÃ­gono),Neighborhood boundary (polygon),080193,03,13,-,-,12,-,-,13,6082.645,1268609.921,3,13,BARRI,la Marina de Port,http://lameva.barcelona.cat/sants-montjuic/ca/home/el-barri-de-la-marina-de-port,http://www.bcn.cat/estadistica/catala/dades/inf/barris/a2017/barri13.pdf,http://www.bcn.cat/estadistica/catala/documents/barris/13_SM_Marina_Port_2017.pdf,,1-50000,,6,0,70.0,0,0,SÃ²lid,0,0,41,NULL,#E66900,NULL,#73A88F,"POLYGON ((428042.1568 4579741.6635, 428051.2772000004 4579729.711999999, 428150.7795000002 4579733.1295, 428160.2857999997 4579733.7425, 428168.0355000002 4579734.181500001, 428179.4336999999 4579737.6305, 428189.2962999996 4579742.821699999, 428198.0994999995 4579749.055500001, 428206.0994999995 4579758.351500001, 428214.7555 4579771.911499999, 428219.1794999996 4579783.8795, 428221.6595000001 4579797.0075, 428222.6584999999 4579803.0055, 428223.9885 4579811.394099999, 428224.0569000002 4579811.393200001, 428237.9161 4579811.2107, 428238.4119999995 4579807.52, 428238.6995999999 4579800.8215, 428238.7708000001 4579799.1598, 428238.9110000003 4579794.9, 428239.0511999996 4579790.6402, 428238.9910000004 4579786.4, 428238.9308000002 4579782.1598, 428238.9349999996 4579779.171800001, 428238.9349999996 4579779.1699, 428238.9391999999 4579776.1918, 428239.1871999996 4579771.183800001, 428239.5160999997 4579768.070499999, 428239.5471999999 4579767.7762, 428240.6672 4579761.823799999, 428241.4912 4579756.7838, 428241.7736999998 4579755.411800001, 428242.2028000001 4579753.3278, 428244.3218999999 4579749.3619, 428246.0064000003 4579749.1811, 428252.7934999997 4579748.452099999, 428249.7697999999 4579714.0602, 428249.3024000004 4579709.317600001, 428246.4057999998 4579702.342700001, 428245.7380999997 4579700.734999999, 428242.2359999996 4579693.797, 428236.3579000002 4579683.514, 428235.6379000004 4579682.341, 428235.6090000002 4579680.631100001, 428236.051 4579679.009099999, 428236.1310999999 4579678.715399999, 428237.3636999996 4579677.7162, 428238.2403999995 4579677.0054, 428239.8288000003 4579675.717800001, 428241.3261000002 4579674.398700001, 428241.7240000004 4579674.0481, 428243.7889999999 4579672.062000001, 428245.0800000001 4579670.721000001, 428247.0585000003 4579672.8301, 428251.0351999998 4579677.0692, 428265.6348000001 4579664.6852, 428275.0323000001 4579656.6084, 428275.3058000002 4579656.373199999, 428277.4172999999 4579654.582, 428277.4287 4579654.5723, 428303.1458000001 4579632.755799999, 428304.4945999999 4579631.8237, 428327.5460000001 4579615.892000001, 428316.5149999997 4579600.285, 428316.102 4579599.901000001, 428308.1045000004 4579597.7795, 428320.8514999999 4579590.285499999, 428336.2034999998 4579580.2775, 428344.9395000003 4579573.6535, 428352.2364999996 4579566.4375, 428360.3234999999 4579558.1335, 428368.7065000003 4579548.240499999, 428387.3035000004 4579527.804500001, 428398.9074999997 4579513.899499999, 428411.8274999997 4579499.9475, 428424.1394999996 4579490.9155, 428440.9874999998 4579480.236500001, 428461.6514999997 4579468.963500001, 428474.2134999996 4579461.8575, 428487.6535 4579454.0975, 428501.1495000003 4579446.8015, 428518.1974999998 4579437.8795, 428527.2534999996 4579434.952500001, 428537.1255000001 4579434.543500001, 428542.7895 4579435.168500001, 428553.3734999998 4579435.055500001, 428558.7795000002 4579434.4615, 428561.5094999997 4579434.159499999, 428566.3344999999 4579432.793500001, 428566.7275 4579432.681500001, 428568.8535000002 4579432.079500001, 428575.6454999996 4579429.591499999, 428583.9205 4579425.088500001, 428583.9814999998 4579425.055500001, 428589.2374999998 4579417.7435, 428595.7094999999 4579410.6075, 428604.1655000001 4579404.319499999, 428614.5815000003 4579398.5035, 428624.0135000004 4579394.055500001, 428635.2855000002 4579388.7115, 428643.7575000003 4579384.407500001, 428654.7654999997 4579378.6875, 428665.8614999996 4579372.5835, 428675.9974999996 4579366.127499999, 428682.1174999997 4579362.023499999, 428691.9155000001 4579356.0735, 428697.1734999996 4579351.895500001, 428699.7795000002 4579349.827500001, 428703.7714999998 4579346.657500001, 428717.2915000003 4579333.625499999, 428729.2434999999 4579321.273499999, 428734.1045000004 4579316.1325, 428742.7635000004 4579306.975500001, 428759.2654999997 4579288.9275, 428773.3135000002 4579273.9595, 428785.0975000001 4579261.047499999, 428793.1775000002 4579251.5835, 428802.2094999999 4579239.463500001, 428809.4495000001 4579228.0395, 428816.7295000004 4579215.1195, 428822.7374999998 4579203.2075, 428828.5784999998 4579190.5755, 428833.2494999999 4579179.1995, 428838.5055 4579165.751499999, 428843.1694999998 4579152.4955, 428846.6135 4579140.001499999, 428855.2335000001 4579080.2015, 428855.5214999998 4579075.3495, 428855.2494999999 4579070.3835, 428854.3475000001 4579065.5745, 428852.4675000003 4579061.260500001, 428849.8744999999 4579056.7085, 428847.1135 4579053.365499999, 428844.5285 4579050.375499999, 428840.5264999997 4579046.9805, 428834.0714999996 4579043.8465, 428826.2144999998 4579041.2335, 428817.0094999997 4579039.2795, 428804.2704999996 4579038.441500001, 428788.5774999997 4579039.6075, 428774.9855000004 4579041.8475, 428753.9055000003 4579047.3355, 428735.3535000002 4579052.520500001, 428714.9615000002 4579059.103499999, 428691.5295000002 4579066.9275, 428680.6814999999 4579070.4015, 428674.7594999997 4579071.8815, 428666.7115000002 4579073.4015, 428658.0635000002 4579074.577500001, 428648.3284999998 4579075.4495, 428638.5674999999 4579075.6175, 428628.5515000001 4579075.249500001, 428619.9115000004 4579074.305500001, 428611.5844999999 4579072.7215, 428602.0875000004 4579070.3135, 428590.5115 4579066.4575, 428579.2395000001 4579062.033500001, 428568.3755000001 4579056.3135, 428562.9864999996 4579052.7235, 428556.9914999995 4579048.729499999, 428554.9644999998 4579047.295499999, 428545.3435000004 4579040.4835, 428542.6464999998 4579038.4505, 428530.7675000001 4579029.499500001, 428513.5034999996 4579017.171499999, 428500.6234999998 4579007.1875, 428485.8075000001 4578996.387499999, 428459.9045000002 4578977.5055, 428461.4395000003 4578972.579500001, 428464.5175000001 4578962.691500001, 428466.9495000001 4578954.203500001, 428468.7975000003 4578941.715500001, 428469.6615000004 4578927.0835, 428469.1734999996 4578914.4355, 428468.0695000002 4578897.115499999, 428467.8894999996 4578891.5175, 428467.9354999997 4578889.4815, 428468.8015000001 4578852.263499999, 428474.5915000001 4578826.9355, 428484.4314999999 4578803.319499999, 428498.0695000002 4578782.3595, 428511.0455 4578766.4715, 428541.1045000004 4578718.6316, 428552.8169999998 4578702.069, 428570.2494999999 4578663.0175, 428573.3695 4578637.9935, 428579.7215 4578611.4815, 428587.2418 4578586.0342, 428596.4579999996 4578563.047900001, 428582.3635 4578548.8095, 428568.4675000003 4578539.023499999, 428493.1955000004 4578493.477499999, 428413.0815000003 4578465.9575, 428390.7144999998 4578457.4495, 428366.0094999997 4578444.7455, 428341.9074999997 4578432.797499999, 428311.9134999998 4578487.6895, 428276.6014999999 4578553.5155, 428226.4974999996 4578648.8695, 428215.1265000002 4578670.911499999, 428072.4074999997 4578594.2225, 427863.4754999997 4578483.717499999, 427767.1449999996 4578433.906400001, 427575.2545999996 4578333.3895, 427549.3646 4578313.0404, 427479.9550000001 4578451.814999999, 427399.2401999999 4578612.533500001, 427493.2714 4578659.770300001, 427475.4035 4578695.410499999, 427486.9703000002 4578737.414799999, 427495.1185999997 4578797.331599999, 427497.3778999997 4578864.645, 427498.1166000003 4578909.440199999, 427510.6557 4578915.744999999, 427468.5513000004 4578994.6698, 427507.0212000003 4579015.282600001, 427478.8375000004 4579067.9913, 427495.1262999997 4579083.7936, 427606.7525000004 4579192.0854, 427613.5609999998 4579198.6905, 427623.9516000003 4579210.4449, 427631.9796000002 4579220.7773, 427639.4741000002 4579231.875299999, 427650.1105000004 4579250.720000001, 427687.5526999999 4579332.784600001, 427576.8778999997 4579448.124600001, 427552.3794999998 4579473.1184, 427714.9201999996 4579630.0297, 427878.6135 4579790.3245, 428027.8695 4579935.870999999, 428120.6194000002 4580027.2929, 428124.6331000002 4580009.909399999, 428084.8015000001 4579885.475500001, 428042.1568 4579741.6635))",la marina de port,347,2019,31352.0,82.3,17.7,16.8,1548.0,1705966,958383,229625,94990,90675,70683,31731,14761,15702,40193.0,2739,85011.0,621,768.7,10.825,71.01154734411087,48.3,43.4,4.899999999999999,1.0,16999.0,20993.561643835616,80.97244425883996,28.623529411764707,1.0,0.0,194.0,0.1346011585225028,14192,14.192,8.0
01,Grup - I,0104,Unitats Administratives,010413,Barris,01041301,Barri,0104130101,LÃ­mit de barri,ADM_03_PL,LÃ­mit de barri (polÃ­gon),LÃ­mite de barrrio (polÃ­gono),Neighborhood boundary (polygon),080193,03,14,-,-,13,-,-,14,2795.272,297069.486,3,14,BARRI,la Font d'en Fargues,http://lameva.barcelona.cat/sants-montjuic/ca/home/el-barri-de-la-font-de-la-guatlla,http://www.bcn.cat/estadistica/catala/dades/inf/barris/a2017/barri14.pdf,http://www.bcn.cat/estadistica/catala/documents/barris/14_SM_Font_Guatlla_2017.pdf,,1-50000,,6,0,70.0,0,0,SÃ²lid,0,0,41,NULL,#E66900,NULL,#73A88F,"POLYGON ((428820.0575000001 4580133.021500001, 428808.6174999997 4580126.669500001, 428795.9775 4580122.445499999, 428780.4414999997 4580119.8375, 428762.9055000003 4580120.159499999, 428740.2015000004 4580123.183499999, 428716.5374999996 4580127.1995, 428696.6974999998 4580129.1675, 428677.9474999998 4580129.409499999, 428665.0834999997 4580128.4715, 428653.1555000003 4580126.679500001, 428639.8995000003 4580123.5375, 428637.3954999996 4580122.760500001, 428620.0755000003 4580117.385500001, 428606.1595000001 4580111.9275, 428603.9615000002 4580111.0655, 428589.0334999999 4580103.8015, 428576.3375000004 4580096.433499999, 428573.2534999996 4580094.115499999, 428567.6375000002 4580089.899499999, 428565.2144999998 4580088.079500001, 428562.5214999998 4580086.057499999, 428551.7455000002 4580075.7455, 428544.8815000001 4580068.0175, 428537.4974999996 4580057.6415, 428531.2585000005 4580046.9375, 428525.1775000002 4580033.433499999, 428521.2094999999 4580021.2415, 428474.7895 4579986.4715, 428458.4375 4579976.615499999, 428439.0055 4579964.783500001, 428419.5894999998 4579952.6395, 428399.8135000002 4579940.3035, 428385.4534999998 4579931.3915, 428375.5415000003 4579923.1435, 428366.3415000001 4579912.6875, 428362.0535000004 4579907.2795, 428355.1555000003 4579892.5515, 428352.6275000004 4579883.3115, 428351.8674999997 4579874.671499999, 428351.9275000002 4579870.319499999, 428340.7640000004 4579869.4837, 428339.5268000001 4579868.8368, 428339.3722000001 4579868.755799999, 428337.3021999998 4579866.095799999, 428337.0438000001 4579865.763800001, 428336.1240999997 4579863.6558, 428336.1226000004 4579863.6524, 428333.7801999999 4579858.2838, 428327.7801999999 4579843.819800001, 428322.2752 4579828.7392, 428319.0992000001 4579818.2598, 428318.4841999998 4579816.2312, 428318.4271 4579816.043199999, 428317.9298 4579816.237199999, 428316.2977999998 4579816.874, 428312.5767999999 4579818.3258, 428311.5115999999 4579818.7413, 428311.5108000003 4579818.741599999, 428311.0427999999 4579818.9242, 428310.7488000002 4579818.3442, 428310.2359999996 4579817.332, 428309.7231999999 4579816.319800001, 428308.4452999998 4579813.797800001, 428308.4448999995 4579813.797, 428308.0268000001 4579812.971799999, 428306.2514000004 4579809.755799999, 428300.0992000001 4579798.6118, 428294.5625 4579788.847999999, 428289.0257999999 4579779.0842, 428286.966 4579775.492000001, 428284.9062000001 4579771.899800001, 428279.5301999999 4579762.452199999, 428276.3660000004 4579757.164000001, 428273.2017999999 4579751.875800001, 428272.5159999998 4579750.6021, 428270.3431000002 4579746.567199999, 428252.7934999997 4579748.452500001, 428246.0064000003 4579749.1811, 428244.3218999999 4579749.3619, 428242.2028000001 4579753.3278, 428241.7736999998 4579755.411800001, 428241.4912 4579756.7838, 428240.6672 4579761.823799999, 428239.5471999999 4579767.7762, 428239.5160999997 4579768.070499999, 428239.1871999996 4579771.183800001, 428238.9391999999 4579776.1918, 428238.9349999996 4579779.1699, 428238.9349999996 4579779.171800001, 428238.9308000002 4579782.1598, 428238.9910000004 4579786.4, 428239.0511999996 4579790.6402, 428238.9110000003 4579794.9, 428238.7708000001 4579799.1598, 428238.6995999999 4579800.8215, 428238.4119999995 4579807.52, 428237.9156999998 4579811.2107, 428224.0569000002 4579811.393200001, 428223.9885 4579811.394099999, 428222.6584999999 4579803.0055, 428221.6595000001 4579797.0075, 428219.1794999996 4579783.8795, 428214.7555 4579771.911499999, 428206.0994999995 4579758.351500001, 428198.0994999995 4579749.055500001, 428189.2962999996 4579742.821699999, 428179.4336999999 4579737.6305, 428168.0355000002 4579734.181500001, 428160.2857999997 4579733.7425, 428150.7795000002 4579733.1295, 428051.2772000004 4579729.711999999, 428042.1568 4579741.6635, 428084.8015000001 4579885.475500001, 428124.6331000002 4580009.909399999, 428120.6194000002 4580027.2929, 428153.1984999999 4580059.4055, 428253.4184999997 4580157.2555, 428276.3404999999 4580179.567500001, 428403.9934999999 4580304.3825, 428477.9244999997 4580376.8025, 428598.7175000003 4580495.237500001, 428692.9678999996 4580588.3401, 428760.2204999998 4580518.8335, 428792.7074999996 4580485.486500001, 428860.8075000001 4580415.965500001, 428900.8595000003 4580374.7995, 428921.2965000002 4580354.013499999, 428936.5875000004 4580338.261499999, 428947.9332999997 4580319.523399999, 428947.9918 4580319.4268, 428902.3140000002 4580296.467599999, 428888.0695000002 4580286.9175, 428881.9955000002 4580280.3155, 428877.8757999996 4580273.620200001, 428874.5379999997 4580265.1778, 428872.4517999999 4580259.2004, 428870.2654999997 4580251.3255, 428867.2905000001 4580234.0295, 428863.7374999998 4580213.261499999, 428858.7934999997 4580187.0855, 428856.3295 4580179.341499999, 428852.7295000004 4580170.781500001, 428847.8015000001 4580161.645500001, 428840.4414999997 4580151.293500001, 428830.5855 4580141.213500001, 428820.0575000001 4580133.021500001))",la font d'en fargues,344,2019,9544.0,91.4,8.6,33.6,464.0,533890,378440,58176,10472,30698,2168,26408,7885,2668,12440.0,2718,1258.0,2,892.9,12.875,69.35145631067961,49.8,41.8,8.0,1.0,24807.0,20993.561643835616,118.16479938402512,31.557142857142857,2.0,0.0,52.0,0.10896626645938302,5949,5.949,1.0
01,Grup - I,0104,Unitats Administratives,010413,Barris,01041301,Barri,0104130101,LÃ­mit de barri,ADM_03_PL,LÃ­mit de barri (polÃ­gon),LÃ­mite de barrrio (polÃ­gono),Neighborhood boundary (polygon),080193,01,01,-,-,01,-,-,01,5521.647,1100286.137,3,01,BARRI,el Raval,http://lameva.barcelona.cat/ciutatvella/ca/home/el-barri-del-raval,http://www.bcn.cat/estadistica/catala/dades/inf/barris/a2017/barri1.pdf,http://www.bcn.cat/estadistica/catala/documents/barris/01_CV_Raval_2017.pdf,,1-50000,,6,0,70.0,0,0,SÃ²lid,0,0,41,NULL,#E66900,NULL,#73A88F,"POLYGON ((430162.1875 4581936.9845, 430550.1043999996 4581889.900800001, 430584.4678999996 4581893.3434, 430600.8180999998 4581903.4957, 430610.4775 4581883.270500001, 430646.2175000003 4581808.4365, 430645.5664999997 4581809.0875, 430657.9615000002 4581784.0655, 430682.6675000004 4581734.195499999, 430745.0184000004 4581606.0395, 430764.5645000003 4581570.297499999, 430801.6485000001 4581511.411499999, 430863.5175000001 4581414.7665, 430863.7424999997 4581414.4145, 430874.9634999996 4581396.9285, 430905.0314999996 4581350.0725, 430938.4735000003 4581297.4935, 430945.5724999998 4581286.6875, 430990.5504999999 4581216.1055, 431023.5455 4581164.3265, 431050.9895000001 4581133.590500001, 431058.1645 4581120.204500001, 431076.9024999999 4581077.3095, 431078.8004999999 4581072.8605, 431097.6375000002 4581028.714500001, 431167.9414999997 4580903.954500001, 431222.2405000003 4580824.3475, 431218.9814999998 4580820.4355, 431213.9014999997 4580811.5735, 431210.9835000001 4580801.7115, 431210.4175000004 4580791.647500001, 431211.5175000001 4580784.9495, 431213.7635000004 4580779.4815, 431217.1354999999 4580774.5855, 431221.3854999999 4580770.5755, 431210.0470000003 4580749.276000001, 431213.3662999999 4580747.186699999, 431215.9166000001 4580745.581499999, 431215.9312000005 4580745.5723, 431222.3869000003 4580741.5088, 431225.0429999996 4580739.836999999, 431228.7666999996 4580737.509500001, 431238.727 4580731.284, 431238.9389000004 4580731.1502, 431239.9199999999 4580730.530999999, 431239.7460000003 4580730.252, 431239.6895000003 4580730.162, 431239.4680000003 4580729.809, 431242.3559999997 4580727.98, 431242.6390000004 4580728.426999999, 431242.79 4580728.666999999, 431243.9550000001 4580727.929, 431243.8059999999 4580727.691, 431243.5310000004 4580727.252, 431245.2995999996 4580726.1373, 431246.1600000001 4580725.595000001, 431246.4349999996 4580726.033, 431246.608 4580726.309, 431248.8350999998 4580724.9027, 431248.9249999998 4580724.846000001, 431251.3081999999 4580723.3388, 431260.4260999998 4580717.5724, 431262.2529999996 4580716.416999999, 431265.7390000001 4580714.103, 431266.4510000004 4580713.629000001, 431267.3997 4580711.5857, 431270.0700000003 4580705.834100001, 431270.3653999995 4580705.649800001, 431270.3755999999 4580705.6434, 431274.4579999996 4580703.096000001, 431280.3357999995 4580699.398700001, 431287.9249999998 4580694.625, 431295.4500000002 4580690.264, 431298.7987000002 4580688.198899999, 431301.3183000004 4580686.645099999, 431301.3738000002 4580686.611099999, 431258.648 4580617.264, 431272.1040000003 4580609.279999999, 431283.1440000003 4580602.4, 431270.648 4580581.631999999, 431324.8399999999 4580548.512, 431357.3600000003 4580528.322000001, 431532.7379999999 4580420.948999999, 431674.5750000002 4580333.119000001, 431675.5350000001 4580332.154999999, 431676.335 4580331, 431676.9220000003 4580329.697000001, 431677.2620000001 4580328.309, 431677.3439999996 4580326.907, 431677.1809999999 4580325.556, 431676.8099999996 4580324.312000001, 431608.2810000004 4580212.638, 431599.3430000003 4580198.384, 431598.3729999997 4580197.469000001, 431597.2070000004 4580196.697000001, 431595.8789999997 4580196.126, 431594.4450000003 4580195.801000001, 431592.977 4580195.744999999, 431591.5470000003 4580195.954, 431590.2209999999 4580196.398, 431582.7029999997 4580200.786, 431244.3439999996 4580409.368000001, 431227.0857999995 4580420.2017, 431227.1140000001 4580420.253, 431226.9901000001 4580420.329399999, 431225.1961000003 4580421.434900001, 431219.1061000004 4580425.187899999, 431213.0240000002 4580428.936000001, 431204.8594000004 4580433.967900001, 431202.1430000002 4580435.642000001, 431199.3901000004 4580437.336999999, 431183.4879999999 4580464.200999999, 431170.5676999995 4580468.625800001, 431136.3805 4580480.333900001, 431128.7446999997 4580482.948899999, 431117.4179999996 4580486.828, 431117.1445000004 4580486.9988, 431116.5295000002 4580487.382999999, 431108.9440000001 4580492.120999999, 431097.773 4580499.099400001, 431097.3488999996 4580499.364399999, 431096.8871999998 4580499.652799999, 431095.9840000002 4580500.217, 431083.7400000002 4580507.649, 431080.9440000001 4580509.386, 431080.5829999996 4580509.611, 431080.4342 4580509.701400001, 431079.9589999998 4580509.99, 431078.1050000004 4580511.1153, 431070.2441999996 4580515.8868, 431069.7772000004 4580516.1702, 431062.2127 4580520.761700001, 431048.4375 4580529.123, 431055.3328 4580540.295399999, 431061.6942999996 4580550.6033, 431058.7784000002 4580553.68, 431051.5553000001 4580566.780099999, 431047.8657 4580581.2775, 431047.9474999998 4580596.2367, 431051.7955 4580610.6928, 431060.4539999999 4580626.7337, 431071.6458999999 4580636.0999, 431054.4183999998 4580660.304099999, 431044.2900999999 4580668.493799999, 431035.1645 4580673.022500001, 431026.6195 4580674.919500001, 431013.7555 4580676.350500001, 430887.4099000003 4580688.351199999, 430858.7916000001 4580690.869100001, 430820.6635999996 4580694.2237, 430592.3853000002 4580714.362, 430408.2894000001 4580718.405300001, 430407.7631000001 4580739.6439, 430324.1135 4580823.3445, 430270.2867999999 4580879.283399999, 430215.1634999998 4580936.5699, 430149.3206000002 4581004.9965, 430029.0005999999 4581130.038000001, 430018.6184999999 4581140.827500001, 430038.9115000004 4581318.5767, 430055.2747999998 4581461.905400001, 430063.8701999998 4581537.0042, 430086.7142000003 4581737.2874, 430102.8384999996 4581878.522500001, 430162.1875 4581936.9845))",el raval,337,2019,48263.0,47.1,52.9,27.2,3074.0,2637776,1522679,128820,211612,135778,91642,172706,17743,227266,11846.0,29450,59156.0,290,850.9,14.325,59.39965095986039,104.4,127.8,-23.39999999999999,0.0,12142.0,20993.561643835616,57.83677970414935,34.89047619047619,11.0,0.0,425.0,0.0488365956775708,10985,10.985,16.0
